Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,TerminationType,TerminationDescription,Average of Monthly income
49,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,2812,Female,1,Sales Executive,Married,47240,1,Y,11,8,1,16,3,15,5,11,Voluntary,Organization above size discuss office.,64710.43152
43,No,Travel_Frequently,Sales,2,2,Life Sciences,1,2813,Male,1,Sales Executive,Single,32110,4,Y,13,8,0,18,2,3,1,2,Unk,,64721.36421
50,No,Travel_Frequently,Research & Development,19,4,Life Sciences,1,2814,Male,2,Sales Executive,Single,53770,4,Y,14,8,1,16,3,2,2,1,Voluntary,Kid decision small fire year eat.,64741.7846
31,Yes,Travel_Rarely,Research & Development,15,1,Medical,1,2815,Female,2,Sales Executive,Married,40660,3,Y,22,8,0,4,2,2,2,2,Unk,,64748.65915
41,No,Travel_Rarely,Research & Development,17,2,Other,1,2816,Male,1,Manufacturing Director,Divorced,52080,3,Y,11,8,3,12,2,9,0,7,Resignation,If data from box movement bad service.,64763.76176
26,No,Travel_Rarely,Research & Development,17,4,Life Sciences,1,2817,Male,2,Sales Executive,Married,48770,1,Y,13,8,1,8,5,8,5,7,Unk,,64771.71895
36,No,Travel_Rarely,Human Resources,25,1,Human Resources,1,2818,Male,2,Research Scientist,Divorced,31170,6,Y,21,8,1,7,2,3,0,1,Unk,,64781.76397
51,Yes,Travel_Frequently,Research & Development,6,3,Life Sciences,1,2819,Female,1,Manager,Single,15690,2,Y,11,8,0,18,2,4,0,3,Voluntary,Fly draw gun true deal sure.,64802.87688
39,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,2820,Female,1,Research Scientist,Married,196580,4,Y,13,8,1,17,3,15,5,9,Retirement,With picture sport this after.,64833.74607
25,No,Travel_Rarely,Sales,29,1,Medical,1,2821,Female,3,Research Scientist,Married,30690,2,Y,14,8,1,6,3,2,2,2,Resignation,Much already above care than.,64750.88679
30,No,Travel_Rarely,Research & Development,21,1,Medical,1,2822,Male,2,Laboratory Technician,Married,104350,0,Y,11,8,0,12,5,11,4,7,Resignation,Approach together husband better.,64772.32222
32,Yes,Travel_Rarely,Research & Development,2,4,Life Sciences,1,2823,Female,2,Research Director,Single,41480,7,Y,15,8,0,10,0,5,0,4,Unk,,64747.39924
45,No,Travel_Rarely,Research & Development,2,1,Technical Degree,1,2824,Female,2,Healthcare Representative,Single,57680,5,Y,23,8,1,9,4,6,0,3,Unk,,64762.06049
38,No,Travel_Rarely,Research & Development,7,4,Life Sciences,1,2825,Female,2,Research Director,Single,50420,3,Y,16,8,1,19,4,3,2,2,Resignation,Any record environment.,64766.52585
30,No,Travel_Rarely,Sales,13,3,Marketing,1,2826,Female,2,Laboratory Technician,Single,57700,1,Y,16,8,1,5,2,5,0,4,Unk,,64775.57729
32,No,Travel_Frequently,Sales,2,3,Marketing,1,2827,Male,3,Laboratory Technician,Divorced,77560,0,Y,21,8,0,9,3,8,0,7,Involuntary,Star candidate seven television teacher all many.,64780.04419
30,No,Travel_Rarely,Research & Development,1,3,Medical,1,2828,Female,3,Sales Executive,Divorced,103060,5,Y,13,8,0,8,5,3,2,2,Voluntary,Save interest factor training.,64771.97094
30,No,Travel_Rarely,Sales,9,3,Medical,1,2829,Male,2,Research Scientist,Single,39360,0,Y,11,8,1,6,3,5,1,2,Unk,,64747.76865
41,No,Travel_Frequently,Sales,10,2,Medical,1,2830,Female,3,Manufacturing Director,Divorced,79450,4,Y,12,8,1,21,6,7,7,7,Unk,,64763.82669
41,No,Travel_Rarely,Research & Development,10,4,Medical,1,2831,Male,4,Research Scientist,Married,57430,2,Y,12,8,3,7,2,5,1,4,Unk,,64754.53165
19,No,Travel_Rarely,Research & Development,1,3,Other,1,2832,Female,5,Manufacturing Director,Single,152020,1,Y,18,8,3,1,2,1,0,0,Unk,,64759.17036
40,No,Travel_Frequently,Research & Development,26,4,Medical,1,2833,Male,2,Manufacturing Director,Divorced,54400,1,Y,12,8,1,20,2,20,2,13,Resignation,Trouble hot lead article guess travel.,64703.87199
35,No,Travel_Rarely,Sales,8,1,Marketing,1,2834,Female,3,Laboratory Technician,Married,37600,1,Y,14,8,3,10,2,10,0,6,Unk,,64710.40583
53,No,Travel_Rarely,Sales,14,2,Life Sciences,1,2835,Female,5,Manufacturing Director,Married,35170,2,Y,12,8,1,13,1,7,4,5,Involuntary,Cause data speech tough garden body good.,64727.60787
45,No,Travel_Rarely,Sales,1,4,Technical Degree,1,2836,Male,1,Research Scientist,Divorced,25800,8,Y,17,8,3,20,3,17,0,15,Unk,,64746.3746
32,No,Travel_Frequently,Sales,2,2,Life Sciences,1,2837,Female,1,Manufacturing Director,Single,21660,1,Y,19,8,1,9,4,9,3,7,Involuntary,Measure question others smile oil.,64771.11817
29,No,Non-Travel,Research & Development,10,4,Technical Degree,1,2838,Male,3,Healthcare Representative,Married,58690,1,Y,11,8,1,10,6,10,0,9,Involuntary,Attorney control write American.,64798.52511
51,No,Travel_Rarely,Research & Development,1,3,Other,1,2839,Female,3,Research Director,Married,80080,2,Y,15,8,1,10,4,1,0,0,Unk,,64802.41094
58,No,Travel_Rarely,Sales,3,3,Marketing,1,2840,Female,1,Research Scientist,Married,52060,4,Y,11,8,3,9,4,1,0,0,Unk,,64792.68619
40,No,Travel_Rarely,Research & Development,11,2,Technical Degree,1,2841,Male,4,Laboratory Technician,Married,52950,7,Y,18,8,0,15,4,12,2,11,Voluntary,Smile wife newspaper attorney dog discuss write.,64800.79618
34,No,Travel_Frequently,Sales,24,4,Marketing,1,2842,Male,2,Manufacturing Director,Married,164130,6,Y,16,8,0,6,1,4,1,2,Unk,,64808.34927
22,No,Travel_Rarely,Research & Development,3,3,Medical,1,2843,Male,1,Laboratory Technician,Married,132690,1,Y,25,8,1,2,2,2,2,2,Unk,,64745.00638
27,No,Non-Travel,Research & Development,3,3,Medical,1,2844,Male,1,Healthcare Representative,Divorced,27830,6,Y,16,8,1,6,2,2,2,2,Unk,,64701.64646
28,No,Travel_Rarely,Sales,4,4,Life Sciences,1,2845,Male,2,Healthcare Representative,Married,54330,1,Y,13,8,1,5,4,5,0,2,Involuntary,Talk it thousand score least try sound.,64725.19157
57,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1,2846,Male,2,Manufacturing Director,Divorced,20130,3,Y,14,8,1,12,5,5,1,4,Unk,,64731.83387
27,No,Non-Travel,Research & Development,2,3,Life Sciences,1,2847,Male,1,Manufacturing Director,Divorced,139660,1,Y,19,8,0,1,1,1,0,1,Unk,,64760.35166
50,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,2848,Female,2,Manufacturing Director,Single,43740,3,Y,15,8,1,21,5,5,4,4,Retirement,History force myself.,64712.43122
41,No,Travel_Rarely,Sales,7,4,Marketing,1,2849,Male,4,Laboratory Technician,Divorced,68420,4,Y,12,8,1,13,3,9,1,8,Unk,,64725.85787
30,No,Travel_Rarely,Human Resources,1,4,Human Resources,1,2850,Female,1,Manager,Married,174260,2,Y,12,8,1,12,0,10,7,4,Unk,,64723.49135
38,No,Travel_Rarely,Sales,1,1,Medical,1,2851,Male,2,Laboratory Technician,Single,176030,4,Y,16,8,0,12,0,8,0,7,Retirement,Personal fear indeed rest also.,64653.27564
32,No,Travel_Rarely,Research & Development,20,3,Medical,1,2852,Female,1,Manufacturing Director,Single,45810,3,Y,14,8,1,8,3,5,1,4,Retirement,Take nice into true side job.,64581.83451
27,No,Travel_Rarely,Research & Development,5,4,Medical,1,2853,Male,2,Healthcare Representative,Married,47350,0,Y,13,8,0,6,2,5,1,1,Involuntary,Market public task none past spend.,64593.88318
19,Yes,Travel_Frequently,Research & Development,10,2,Life Sciences,1,2854,Male,2,Healthcare Representative,Single,41870,0,Y,22,8,1,1,4,0,0,0,Involuntary,Fast light home sign build not.,64604.95825
36,No,Travel_Frequently,Sales,25,3,Marketing,1,2855,Female,2,Research Director,Single,55050,4,Y,21,8,2,13,3,8,7,2,Unk,,64619.56941
30,No,Non-Travel,Sales,1,3,Medical,1,2856,Female,1,Sales Executive,Divorced,54700,1,Y,18,8,1,12,2,12,6,10,Unk,,64625.72347
45,No,Travel_Rarely,Research & Development,24,2,Medical,1,2857,Male,2,Sales Executive,Divorced,54760,4,Y,13,8,1,9,3,5,0,3,Unk,,64632.11068
56,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,2858,Male,4,Manager,Divorced,25870,4,Y,12,8,0,19,2,2,2,2,Resignation,Order protect raise exist by behind dream memory.,64638.46748
33,No,Travel_Rarely,Research & Development,2,2,Medical,1,2859,Male,1,Sales Executive,Single,24400,0,Y,18,8,3,4,4,3,0,2,Retirement,Know blue difficult let black choice require.,64663.44716
19,Yes,Travel_Rarely,Research & Development,8,2,Life Sciences,1,2860,Male,2,Sales Executive,Single,159720,1,Y,21,8,0,1,2,1,1,0,Unk,,64689.40683
46,No,Travel_Rarely,Research & Development,10,3,Technical Degree,1,2861,Female,2,Laboratory Technician,Divorced,153790,1,Y,12,8,0,24,1,24,15,7,Unk,,64628.09677
38,No,Travel_Rarely,Sales,4,4,Life Sciences,1,2862,Male,1,Manufacturing Director,Single,70820,1,Y,14,8,0,2,3,2,2,1,Unk,,64570.53583
31,No,Travel_Rarely,Sales,2,5,Life Sciences,1,2863,Male,2,Sales Representative,Married,27280,8,Y,11,8,0,7,3,4,0,2,Unk,,64566.49871
34,No,Travel_Rarely,Sales,9,3,Marketing,1,2864,Female,2,Manager,Single,53680,2,Y,14,8,1,9,2,3,1,2,Unk,,64590.60116
41,Yes,Travel_Rarely,Research & Development,18,4,Life Sciences,1,2865,Male,5,Laboratory Technician,Single,53470,1,Y,24,8,1,4,1,4,0,2,Unk,,64597.65847
50,No,Travel_Rarely,Sales,19,4,Marketing,1,2866,Male,3,Sales Executive,Married,31950,2,Y,11,8,0,5,4,3,0,2,Retirement,Four read some later whether lose system.,64604.86084
53,No,Travel_Rarely,Sales,1,2,Life Sciences,1,2867,Male,1,Manager,Divorced,39890,1,Y,13,8,0,5,2,4,1,3,Retirement,Toward make herself high red writer week.,64626.01036
33,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,2868,Male,1,Human Resources,Married,33060,1,Y,11,8,3,8,6,8,1,6,Retirement,New begin remember understand.,64642.04148
40,No,Travel_Rarely,Research & Development,11,3,Life Sciences,1,2869,Female,2,Sales Executive,Married,70050,1,Y,20,8,2,21,2,20,9,9,Unk,,64662.5227
55,No,Travel_Rarely,Research & Development,6,1,Life Sciences,1,2870,Female,2,Laboratory Technician,Single,26550,8,Y,17,8,0,36,0,24,2,15,Voluntary,Maybe despite performance rather evidence.,64659.02661
34,No,Travel_Frequently,Human Resources,7,4,Other,1,2871,Female,1,Research Scientist,Married,13930,1,Y,11,8,2,10,4,10,1,9,Retirement,Stock true summer together social.,64683.77273
51,No,Travel_Rarely,Human Resources,4,2,Human Resources,1,2872,Male,2,Sales Representative,Single,25700,3,Y,18,8,0,21,2,7,1,0,Involuntary,Great unit evidence run.,64716.75114
52,No,Travel_Rarely,Research & Development,2,4,Medical,1,2873,Female,2,Sales Representative,Married,35370,0,Y,11,8,1,34,3,33,11,9,Unk,,64742.11964
27,No,Travel_Rarely,Sales,15,3,Marketing,1,2874,Male,1,Research Scientist,Single,39860,1,Y,12,8,2,7,3,7,0,3,Resignation,Artist message call such.,64761.22967
35,Yes,Travel_Rarely,Research & Development,2,4,Life Sciences,1,2875,Female,2,Research Director,Married,108830,3,Y,12,8,0,8,3,1,0,1,Retirement,On crime student tough note.,64777.44141
43,No,Non-Travel,Research & Development,6,2,Medical,1,2876,Male,1,Healthcare Representative,Divorced,20280,4,Y,20,8,1,7,2,5,2,2,Retirement,Year ever end drive.,64748.74267
45,No,Non-Travel,Research & Development,9,2,Medical,1,2877,Female,1,Sales Executive,Married,95250,9,Y,19,8,0,22,3,20,11,8,Unk,,64777.73142
37,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,2878,Female,1,Research Scientist,Married,29290,1,Y,12,8,0,8,2,8,1,7,Unk,,64757.85388
35,No,Travel_Frequently,Research & Development,1,3,Other,1,2879,Male,2,Research Director,Single,22750,5,Y,13,8,0,10,2,6,1,2,Involuntary,Billion approach middle behind national describe.,64781.00522
42,No,Non-Travel,Research & Development,1,1,Technical Degree,1,2880,Male,2,Sales Executive,Divorced,78790,2,Y,11,8,1,11,2,5,0,2,Voluntary,Reason common from ready.,64808.45852
38,No,Travel_Rarely,Sales,8,2,Marketing,1,2881,Male,5,Research Scientist,Married,49300,9,Y,14,8,0,14,0,1,0,0,Unk,,64799.32026
38,No,Travel_Rarely,Human Resources,25,1,Human Resources,1,2882,Female,1,Manufacturing Director,Married,78470,3,Y,14,8,1,9,3,7,1,7,Unk,,64809.45716
27,No,Travel_Frequently,Research & Development,13,4,Medical,1,2883,Male,1,Manager,Married,44010,5,Y,13,8,0,6,4,2,2,0,Unk,,64800.51702
49,No,Non-Travel,Research & Development,23,1,Other,1,2884,Female,2,Sales Executive,Divorced,92410,1,Y,19,8,1,7,5,7,1,7,Retirement,Course appear wait police car.,64814.13229
34,No,Travel_Frequently,Research & Development,7,2,Medical,1,2885,Male,4,Sales Representative,Divorced,29740,1,Y,23,8,0,5,2,5,2,0,Retirement,Ready image offer. According and reveal land.,64796.04849
40,No,Travel_Rarely,Research & Development,23,3,Medical,1,2886,Female,1,Laboratory Technician,Married,45020,8,Y,12,8,2,15,0,7,3,7,Unk,,64819.03607
38,Yes,Travel_Rarely,Sales,6,4,Life Sciences,1,2887,Female,3,Research Scientist,Married,107480,7,Y,15,8,0,17,3,1,0,0,Unk,,64832.02756
29,Yes,Travel_Rarely,Sales,10,2,Life Sciences,1,2888,Female,2,Research Scientist,Married,15550,1,Y,19,8,2,10,2,10,1,9,Unk,,64804.02495
22,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,2889,Female,4,Healthcare Representative,Divorced,129360,1,Y,11,8,2,4,3,4,2,2,Involuntary,Director include student.,64836.38633
36,No,Travel_Frequently,Research & Development,1,3,Life Sciences,1,2890,Female,2,Laboratory Technician,Single,23050,1,Y,17,8,0,8,3,8,1,7,Retirement,Movement beat thing attorney benefit mention I.,64793.9645
40,No,Non-Travel,Research & Development,28,2,Life Sciences,1,2891,Male,1,Manufacturing Director,Married,167040,9,Y,22,8,0,5,2,3,0,2,Unk,,64821.42763
46,No,Travel_Rarely,Research & Development,25,1,Medical,1,2892,Male,5,Research Scientist,Divorced,34330,7,Y,18,8,0,17,3,4,0,3,Resignation,Make oil new effort begin. Smile work dinner.,64754.1343
32,Yes,Travel_Rarely,Research & Development,5,3,Medical,1,2893,Male,1,Healthcare Representative,Married,34770,1,Y,11,8,0,14,2,14,9,8,Unk,,64774.17655
30,No,Non-Travel,Research & Development,17,4,Life Sciences,1,2894,Male,2,Healthcare Representative,Single,64300,1,Y,12,8,1,12,2,11,5,8,Unk,,64793.95517
27,No,Travel_Frequently,Research & Development,18,2,Medical,1,2895,Female,1,Laboratory Technician,Single,65160,1,Y,19,8,1,7,4,7,0,7,Unk,,64794.281
51,No,Travel_Rarely,Research & Development,2,1,Medical,1,2896,Female,1,Manufacturing Director,Married,39070,5,Y,13,8,0,16,2,10,4,7,Voluntary,Different down happen near impact.,64794.0396
30,Yes,Travel_Rarely,Research & Development,10,4,Life Sciences,1,2897,Female,2,Research Scientist,Single,55620,5,Y,13,8,0,8,3,5,0,4,Voluntary,Expect serious occur forward again.,64811.03038
41,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,2898,Male,2,Human Resources,Single,68830,3,Y,19,8,2,16,3,1,0,0,Involuntary,Teach human market real upon.,64817.10509
30,Yes,Travel_Frequently,Sales,3,2,Medical,1,2899,Male,2,Healthcare Representative,Single,28620,5,Y,14,8,0,9,2,6,0,1,Involuntary,Few space energy down natural.,64814.45106
29,Yes,Travel_Rarely,Research & Development,2,3,Life Sciences,1,2900,Male,1,Sales Executive,Single,49780,0,Y,13,8,0,7,3,6,1,5,Unk,,64838.40503
45,No,Non-Travel,Research & Development,2,3,Medical,1,2901,Female,2,Research Scientist,Single,103680,6,Y,12,8,2,23,2,19,12,8,Unk,,64848.37748
54,No,Travel_Rarely,Sales,8,2,Marketing,1,2902,Female,2,Laboratory Technician,Married,61340,2,Y,19,8,0,16,2,6,0,5,Resignation,Room that ahead sound work short right.,64822.64414
36,No,Travel_Rarely,Research & Development,16,4,Life Sciences,1,2903,Male,1,Healthcare Representative,Single,67350,8,Y,25,8,2,16,3,13,3,7,Unk,,64824.95358
33,No,Travel_Rarely,Sales,9,1,Other,1,2904,Female,3,Sales Executive,Married,32950,6,Y,22,8,2,7,2,3,1,1,Unk,,64823.27804
37,No,Travel_Frequently,Sales,2,4,Life Sciences,1,2905,Male,2,Laboratory Technician,Divorced,52380,1,Y,15,8,1,10,5,10,0,7,Voluntary,Hair language song. Account father send talk.,64844.44223
38,No,Travel_Rarely,Research & Development,1,2,Medical,1,2906,Male,4,Laboratory Technician,Divorced,64720,0,Y,12,8,0,17,4,16,5,13,Unk,,64852.72425
31,No,Non-Travel,Sales,4,1,Medical,1,2907,Female,3,Research Scientist,Married,96100,0,Y,11,8,1,6,2,5,1,4,Unk,,64852.8125
59,No,Travel_Rarely,Research & Development,5,3,Life Sciences,1,2908,Female,3,Manager,Married,198330,3,Y,13,8,0,7,2,1,0,0,Unk,,64832.02262
37,No,Travel_Frequently,Sales,2,3,Marketing,1,2909,Female,2,Laboratory Technician,Divorced,97560,4,Y,19,8,0,13,2,9,5,8,Resignation,Certainly those above eye ball.,64743.14248
29,No,Travel_Frequently,Sales,15,4,Medical,1,2910,Female,1,Sales Executive,Married,49680,1,Y,19,8,3,11,4,11,4,1,Retirement,Take most future.,64721.27915
35,No,Travel_Frequently,Research & Development,19,3,Life Sciences,1,2911,Female,1,Sales Executive,Single,21450,1,Y,13,8,0,10,6,10,0,8,Unk,,64731.30667
29,Yes,Travel_Rarely,Research & Development,7,1,Life Sciences,1,2912,Female,1,Research Scientist,Single,21800,1,Y,21,8,0,4,2,4,0,1,Unk,,64760.18012
52,No,Travel_Rarely,Research & Development,1,2,Medical,1,2913,Female,4,Manager,Single,83460,7,Y,14,8,0,6,5,2,2,2,Unk,,64788.85848
42,No,Travel_Rarely,Research & Development,7,4,Life Sciences,1,2914,Female,2,Sales Executive,Married,34450,1,Y,11,8,2,22,2,22,11,15,Unk,,64776.38611
59,No,Travel_Rarely,Research & Development,4,4,Technical Degree,1,2915,Male,1,Healthcare Representative,Married,27600,8,Y,11,8,0,7,3,2,2,2,Involuntary,A parent bit rich. Reflect north sometimes card.,64796.65775
50,No,Travel_Rarely,Research & Development,11,2,Life Sciences,1,2916,Male,2,Sales Executive,Divorced,62940,3,Y,23,8,1,32,2,7,0,6,Unk,,64821.53846
33,Yes,Travel_Rarely,Sales,11,4,Marketing,1,2917,Male,1,Research Scientist,Married,71400,5,Y,21,8,0,8,2,5,0,4,Retirement,Do onto consumer sign. War instead effect role.,64822.79786
43,No,Travel_Rarely,Sales,1,3,Marketing,1,2918,Female,2,Manufacturing Director,Married,29320,5,Y,24,8,0,22,3,17,1,9,Unk,,64818.3925
33,Yes,Travel_Rarely,Sales,1,3,Life Sciences,1,2919,Male,2,Manager,Married,51470,7,Y,11,8,0,13,2,9,1,7,Retirement,We give end nation but. Other measure across.,64842.18499
52,No,Non-Travel,Research & Development,2,3,Technical Degree,1,2920,Male,1,Sales Executive,Single,45070,1,Y,14,8,0,33,3,33,15,12,Involuntary,Shoulder build catch commercial.,64851.15359
32,No,Travel_Rarely,Human Resources,13,4,Life Sciences,1,2921,Female,3,Manufacturing Director,Married,85640,2,Y,16,8,1,6,2,4,1,2,Resignation,Family defense six believe drug action although.,64864.42953
32,Yes,Travel_Rarely,Sales,23,1,Life Sciences,1,2922,Male,3,Healthcare Representative,Single,24680,0,Y,11,8,0,4,2,3,1,2,Unk,,64850.47683
39,No,Travel_Rarely,Sales,26,4,Life Sciences,1,2923,Male,2,Research Director,Divorced,81610,7,Y,12,8,1,7,2,3,1,2,Unk,,64877.47312
32,No,Non-Travel,Sales,2,4,Marketing,1,2924,Male,4,Research Scientist,Married,21090,0,Y,13,8,1,4,3,3,2,2,Unk,,64866.22058
41,No,Travel_Rarely,Sales,29,3,Life Sciences,1,2925,Female,2,Laboratory Technician,Divorced,52940,2,Y,15,8,0,17,3,1,0,0,Involuntary,Black truth campaign player child control firm.,64895.67968
40,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,2926,Male,1,Manufacturing Director,Divorced,27180,1,Y,14,8,1,9,4,9,4,7,Unk,,64903.73064
45,No,Travel_Rarely,Research & Development,18,1,Life Sciences,1,2927,Female,2,Sales Representative,Married,58110,0,Y,14,8,0,25,4,24,1,7,Unk,,64929.15094
31,No,Travel_Frequently,Research & Development,7,4,Medical,1,2928,Male,1,Research Scientist,Divorced,24370,9,Y,14,8,1,9,3,2,2,2,Retirement,Hundred still nearly stand risk treat.,64933.74916
33,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1,2929,Female,1,Sales Executive,Married,27660,1,Y,12,8,1,2,2,2,0,2,Resignation,Near fine four help likely. Because wrong nor.,64961.12011
34,No,Travel_Rarely,Research & Development,26,3,Other,1,2930,Female,1,Sales Executive,Married,190380,6,Y,13,8,0,13,3,11,5,9,Unk,,64986.30655
37,No,Travel_Rarely,Research & Development,22,5,Medical,1,2931,Female,2,Manufacturing Director,Married,30550,2,Y,14,8,3,17,3,3,0,2,Unk,,64901.58108
45,No,Travel_Frequently,Sales,21,1,Marketing,1,2932,Male,3,Research Scientist,Married,22890,4,Y,13,8,0,9,3,3,0,2,Voluntary,Style up reality per.,64924.8073
37,Yes,Travel_Frequently,Sales,2,3,Marketing,1,2933,Male,1,Laboratory Technician,Divorced,40010,6,Y,11,8,1,17,2,1,0,0,Unk,,64953.24763
39,No,Travel_Frequently,Research & Development,22,3,Medical,1,2934,Female,1,Manufacturing Director,Single,129650,0,Y,19,8,1,20,2,19,11,8,Unk,,64970.13541
29,No,Travel_Rarely,Sales,4,3,Other,1,2935,Female,2,Human Resources,Single,35390,1,Y,18,8,0,6,2,6,1,5,Voluntary,Situation election visit author five.,64926.31436
42,No,Travel_Rarely,Research & Development,5,4,Medical,1,2936,Female,1,Research Scientist,Single,60290,3,Y,17,8,1,10,5,3,0,2,Unk,,64946.33898
